q,0.861111
a,0.084722
s,0.201389
d,0.290278
d,0.293056
f,0.381944
z,0.186111
a,0.087500
s,0.202778
x,0.301389
h,0.568056
w,0.143056
f,0.415278
g,0.495833
h,0.591667
c,0.393056
v,0.488889
b,0.595833
n,0.720833
m,0.802778
?,0.522222
s,0.188889
d,0.277778
f,0.386111
g,0.481944
h,0.570833
w,0.687500
?,0.155556
f,0.412500
g,0.500000
h,0.577778
w,0.126389
f,0.409722
z,0.193056
f,0.388889
z,0.188889
a,0.061111
s,0.204167
x,0.301389
c,0.391667
v,0.484722
b,0.593056
n,0.730556
m,0.800000
s,0.191667
d,0.304167
f,0.390278
g,0.501389
h,0.594444
w,0.140278
f,0.397222
z,0.198611
x,0.302778
c,0.397222
v,0.502778
b,0.581944
s,0.177778
d,0.294444
f,0.400000
g,0.494444
h,0.612500
w,0.143056
e,0.240278
r,0.363889
t,0.444444
y,0.563889
e,0.236111
r,0.369444
t,0.445833
y,0.544444
u,0.650000
?,0.522222
b,0.583333
s,0.197222
d,0.308333
f,0.406944
g,0.495833
h,0.604167
i,0.744444
a,0.072222
s,0.206944
d,0.290278
f,0.401389
g,0.488889
m,0.811111
s,0.209722
d,0.305556
f,0.386111
w,0.148611
e,0.265278
r,0.354167
t,0.454167
y,0.561111
u,0.656944
i,0.766667
a,0.077778
y,0.580556
u,0.648611
i,0.737500
a,0.069444
s,0.198611
m,0.819444
s,0.194444
d,0.290278
f,0.400000
g,0.502778
h,0.606944
q,0.026389
w,0.150000
f,0.391667
g,0.484722
h,0.581944
o,0.856944
p,0.970833
e,0.243056
r,0.361111
t,0.447222
y,0.552778
a,0.095833
s,0.194444
d,0.298611
f,0.381944
g,0.504167
h,0.613889
j,0.688889
k,0.806944
l,0.908333
z,0.201389
q,0.025000
w,0.175000
f,0.384722
g,0.506944
s,0.201389
m,0.815278
w,0.176389
e,0.265278
y,0.550000
u,0.630556
g,0.500000
g,0.501389
s,0.179167
m,0.813889
s,0.204167
d,0.294444
f,0.412500
h,0.600000
q,0.019444
h,0.594444
o,0.856944
p,0.966667
a,0.063889
s,0.213889
d,0.306944
f,0.419444
w,0.143056
e,0.248611
r,0.369444
t,0.465278
y,0.561111
a,0.080556
s,0.187500
d,0.280556
f,0.395833
g,0.511111
h,0.600000
j,0.693056
k,0.806944
l,0.912500
z,0.198611
q,0.022222
w,0.155556
f,0.383333
g,0.522222
s,0.186111
m,0.802778
?,0.536111
s,0.190278
d,0.288889
f,0.400000
g,0.493056
h,0.608333
e,0.244444
r,0.365278
t,0.455556
y,0.550000
a,0.083333
s,0.206944
d,0.291667
f,0.398611
g,0.502778
h,0.594444
j,0.706944
k,0.804167
l,0.915278
z,0.193056
q,0.022222
w,0.130556
f,0.393056
g,0.484722
s,0.194444
?,0.551389
m,0.809722
w,0.154167
e,0.258333
y,0.541667
u,0.652778
g,0.509722
g,0.491667
s,0.205556
m,0.820833
s,0.186111
d,0.275000
f,0.404167
h,0.593056
q,0.018056
h,0.600000
o,0.848611
p,0.975000
a,0.048611
s,0.176389
d,0.290278
f,0.409722
g,0.500000
x,0.280556
c,0.406944
v,0.504167
b,0.587500
n,0.706944
q,0.018056
u,0.620833
g,0.502778
h,0.611111
s,0.215278
d,0.284722
f,0.406944
g,0.505556
h,0.602778
w,0.138889
e,0.252778
r,0.351389
t,0.462500
y,0.556944
u,0.634722
i,0.738889
m,0.823611
s,0.197222
d,0.284722
f,0.388889
g,0.515278
h,0.612500
w,0.148611
e,0.243056
r,0.352778
t,0.465278
y,0.569444
u,0.656944
g,0.505556
h,0.605556
q,0.013889
a,0.083333
s,0.191667
d,0.284722
f,0.406944
z,0.183333
x,0.300000
c,0.404167
v,0.493056
b,0.584722
n,0.702778
m,0.815278
e,0.248611
y,0.558333
u,0.634722
g,0.480556
h,0.601389
q,0.006944
a,0.061111
s,0.205556
d,0.284722
r,0.354167
t,0.452778
y,0.563889
d,0.286111
f,0.408333
z,0.184722
x,0.298611
c,0.400000
v,0.500000
b,0.618056
n,0.723611
m,0.812500
e,0.240278
y,0.526389
u,0.662500
g,0.498611
h,0.586111
q,0.011111
u,0.622222
g,0.491667
h,0.615278
s,0.188889
d,0.313889
f,0.394444
g,0.501389
h,0.608333
w,0.152778
e,0.268056
r,0.375000
t,0.459722
y,0.569444
u,0.661111
i,0.765278
a,0.076389
s,0.194444
m,0.808333
s,0.191667
d,0.288889
f,0.406944
g,0.490278
h,0.594444
w,0.141667
g,0.516667
h,0.580556
w,0.137500
e,0.252778
r,0.369444
t,0.451389
y,0.544444
u,0.625000
i,0.737500
a,0.093056
s,0.206944
m,0.818056
s,0.179167
e,0.225000
y,0.536111
u,0.645833
g,0.497222
h,0.587500
q,0.011111
a,0.068056
s,0.197222
d,0.284722
r,0.359722
t,0.454167
y,0.548611
s,0.198611
m,0.826389
s,0.205556
e,0.247222
y,0.552778
u,0.641667
g,0.495833
h,0.609722
q,0.008333
a,0.077778
s,0.194444
d,0.309722
r,0.358333
t,0.458333
y,0.555556
u,0.670833
g,0.490278
h,0.601389
j,0.700000
k,0.798611
q,0.019444
a,0.068056
s,0.179167
d,0.283333
d,0.294444
f,0.393056
z,0.184722
a,0.026389
s,0.200000
x,0.305556
h,0.591667
w,0.137500
f,0.409722
g,0.488889
h,0.601389
c,0.411111
v,0.495833
b,0.590278
n,0.681944
m,0.806944
s,0.168056
d,0.302778
f,0.419444
g,0.502778
h,0.597222
w,0.122222
f,0.412500
g,0.486111
h,0.597222
w,0.125000
f,0.402778
z,0.191667
f,0.391667
z,0.193056
a,0.050000
s,0.198611
x,0.297222
c,0.394444
v,0.497222
b,0.604167
n,0.720833
m,0.809722
s,0.195833
d,0.322222
f,0.395833
g,0.504167
h,0.581944
w,0.140278
f,0.397222
z,0.186111
x,0.298611
c,0.402778
v,0.498611
b,0.581944
s,0.180556
d,0.281944
f,0.400000
g,0.481944
h,0.606944
w,0.130556
e,0.240278
r,0.347222
t,0.448611
y,0.554167
e,0.223611
r,0.358333
t,0.451389
y,0.561111
u,0.661111
b,0.581944
s,0.193056
d,0.308333
f,0.419444
g,0.500000
h,0.608333
i,0.766667
a,0.076389
s,0.195833
d,0.311111
f,0.390278
g,0.491667
m,0.802778
s,0.190278
d,0.281944
f,0.409722
w,0.141667
e,0.243056
r,0.355556
t,0.455556
y,0.563889
u,0.676389
i,0.765278
a,0.102778
y,0.558333
u,0.663889
i,0.750000
a,0.108333
s,0.211111
m,0.812500
s,0.194444
d,0.301389
f,0.390278
g,0.518056
h,0.622222
?,0.480556
?,0.605556
q,0.026389
w,0.152778
f,0.387500
g,0.495833
h,0.604167
o,0.848611
p,0.965278
e,0.240278
r,0.354167
t,0.455556
y,0.555556
a,0.091667
s,0.197222
d,0.304167
f,0.386111
g,0.506944
h,0.601389
j,0.694444
k,0.802778
l,0.906944
z,0.205556
q,0.011111
w,0.158333
f,0.379167
g,0.481944
s,0.166667
m,0.822222
w,0.147222
e,0.254167
y,0.552778
u,0.643056
g,0.500000
g,0.487500
s,0.173611
m,0.823611
s,0.193056
d,0.273611
f,0.409722
h,0.594444
q,0.026389
h,0.584722
o,0.858333
p,0.958333
a,0.058333
s,0.194444
d,0.291667
f,0.393056
w,0.141667
e,0.243056
r,0.358333
t,0.454167
y,0.561111
a,0.091667
s,0.208333
d,0.300000
f,0.394444
g,0.505556
h,0.612500
j,0.705556
k,0.820833
l,0.958333
z,0.195833
q,0.019444
w,0.158333
f,0.419444
g,0.481944
s,0.186111
m,0.830556
s,0.211111
d,0.300000
f,0.416667
g,0.501389
h,0.595833
e,0.233333
r,0.352778
t,0.458333
y,0.568056
a,0.056944
s,0.195833
d,0.284722
f,0.390278
g,0.505556
h,0.583333
j,0.702778
k,0.798611
l,0.920833
z,0.202778
q,0.018056
w,0.169444
f,0.293056
?,0.395833
g,0.488889
s,0.186111
m,0.829167
w,0.154167
e,0.238889
y,0.550000
u,0.658333
g,0.487500
g,0.502778
s,0.183333
m,0.811111
s,0.190278
d,0.308333
f,0.397222
h,0.623611
q,0.019444
h,0.580556
o,0.845833
p,0.966667
a,0.076389
s,0.201389
d,0.313889
f,0.397222
g,0.501389
x,0.301389
c,0.406944
v,0.505556
b,0.604167
n,0.687500
q,0.023611
u,0.629167
g,0.498611
h,0.580556
s,0.202778
d,0.313889
f,0.426389
g,0.490278
h,0.605556
w,0.136111
e,0.262500
r,0.365278
t,0.458333
y,0.536111
u,0.650000
i,0.756944
m,0.816667
s,0.218056
d,0.312500
f,0.401389
g,0.497222
h,0.579167
i,0.756944
o,0.845833
p,0.951389
i,0.691667
o,0.834722
p,0.956944
j,0.713889
k,0.798611
l,0.938889
j,0.702778
i,0.748611
o,0.836111
p,0.962500
i,0.719444
o,0.830556
p,0.962500
j,0.693056
k,0.818056
l,0.901389
j,0.698611
?,0.505556
?,0.686111
k,0.800000
l,0.915278
b,0.587500
n,0.701389
m,0.794444
g,0.505556
h,0.581944
j,0.690278
k,0.802778
?,0.809722
l,0.937500
y,0.552778
u,0.641667
p,0.945833
i,0.740278
o,0.834722
j,0.713889
l,0.937500
k,0.768056
j,0.716667
h,0.587500
i,0.748611
o,0.841667
p,0.950000
i,0.743056
o,0.855556
p,0.962500
j,0.716667
k,0.833333
l,0.922222
j,0.681944
k,0.800000
l,0.895833
b,0.600000
n,0.715278
m,0.801389
g,0.511111
h,0.590278
j,0.686111
k,0.804167
l,0.931944
y,0.544444
u,0.647222
p,0.950000
i,0.725000
o,0.863889
j,0.695833
l,0.923611
k,0.801389
j,0.694444
h,0.590278
k,0.809722
l,0.926389
b,0.604167
n,0.693056
m,0.808333
g,0.516667
h,0.595833
j,0.705556
k,0.809722
l,0.922222
y,0.555556
u,0.629167
p,0.954167
i,0.748611
o,0.859722
j,0.713889
l,0.912500
k,0.811111
j,0.706944
h,0.590278
q,0.022222
a,0.093056
s,0.166667
d,0.263889
d,0.288889
f,0.381944
z,0.191667
a,0.084722
s,0.183333
x,0.293056
h,0.600000
w,0.147222
f,0.398611
g,0.486111
h,0.619444
c,0.388889
v,0.498611
b,0.616667
n,0.738889
m,0.815278
s,0.226389
d,0.298611
f,0.379167
g,0.516667
h,0.604167
w,0.152778
f,0.375000
g,0.480556
h,0.606944
w,0.156944
f,0.401389
z,0.233333
f,0.411111
z,0.195833
a,0.043056
s,0.193056
x,0.300000
c,0.380556
v,0.494444
b,0.576389
n,0.713889
m,0.808333
s,0.215278
d,0.298611
f,0.402778
g,0.488889
h,0.601389
w,0.115278
f,0.390278
z,0.197222
x,0.283333
c,0.405556
v,0.500000
b,0.615278
s,0.195833
d,0.290278
f,0.388889
g,0.465278
h,0.612500
w,0.150000
e,0.248611
r,0.372222
t,0.436111
y,0.572222
e,0.230556
r,0.361111
t,0.452778
y,0.544444
u,0.651389
b,0.570833
s,0.190278
d,0.297222
f,0.393056
g,0.501389
h,0.586111
i,0.773611
a,0.056944
s,0.202778
d,0.309722
f,0.387500
g,0.493056
m,0.805556
s,0.211111
d,0.286111
f,0.400000
w,0.148611
e,0.251389
r,0.361111
t,0.462500
y,0.562500
u,0.654167
i,0.754167
a,0.069444
y,0.625000
u,0.655556
i,0.758333
a,0.111111
s,0.201389
m,0.819444
s,0.195833
d,0.291667
f,0.406944
g,0.491667
h,0.611111
q,0.029167
w,0.179167
f,0.398611
g,0.495833
h,0.611111
o,0.840278
?,0.859722
p,0.969444
e,0.250000
r,0.363889
t,0.452778
y,0.538889
a,0.050000
s,0.208333
d,0.304167
f,0.380556
g,0.488889
h,0.615278
j,0.712500
k,0.819444
l,0.938889
z,0.190278
q,0.018056
w,0.169444
f,0.397222
g,0.483333
s,0.177778
m,0.820833
w,0.138889
e,0.252778
y,0.544444
u,0.638889
g,0.495833
g,0.491667
s,0.190278
m,0.848611
s,0.201389
d,0.295833
f,0.398611
h,0.619444
q,0.011111
h,0.598611
o,0.865278
p,0.972222
a,0.056944
s,0.206944
d,0.304167
f,0.402778
w,0.130556
e,0.236111
r,0.354167
t,0.473611
y,0.568056
a,0.091667
s,0.194444
d,0.279167
f,0.402778
g,0.509722
h,0.611111
j,0.740278
k,0.816667
l,0.954167
z,0.193056
q,0.018056
w,0.168056
f,0.400000
g,0.487500
s,0.187500
m,0.819444
s,0.197222
d,0.265278
f,0.386111
g,0.505556
h,0.586111
e,0.234722
r,0.355556
t,0.456944
y,0.556944
a,0.068056
s,0.204167
d,0.284722
f,0.401389
g,0.488889
h,0.602778
j,0.700000
k,0.783333
l,0.916667
z,0.166667
q,0.011111
w,0.168056
f,0.401389
i,0.772222
o,0.834722
p,0.962500
i,0.722222
o,0.843056
p,0.954167
j,0.713889
k,0.795833
l,0.906944
j,0.668056
i,0.811111
?,0.743056
o,0.847222
p,0.966667
i,0.740278
o,0.844444
p,0.937500
j,0.738889
k,0.825000
l,0.936111
j,0.680556
k,0.808333
l,0.941667
b,0.622222
n,0.695833
m,0.819444
g,0.497222
h,0.604167
j,0.711111
k,0.804167
l,0.934722
y,0.548611
u,0.644444
p,0.951389
i,0.711111
o,0.838889
j,0.713889
l,0.941667
k,0.826389
j,0.719444
h,0.594444
i,0.727778
o,0.845833
p,0.965278
i,0.752778
o,0.847222
p,0.954167
j,0.743056
k,0.813889
l,0.937500
j,0.705556
k,0.784722
l,0.904167
b,0.604167
n,0.684722
m,0.805556
g,0.511111
h,0.601389
j,0.679167
k,0.809722
l,0.947222
y,0.538889
u,0.650000
p,0.950000
i,0.756944
o,0.865278
j,0.713889
l,0.951389
k,0.818056
j,0.688889
h,0.590278
k,0.811111
l,0.954167
b,0.625000
n,0.718056
m,0.794444
g,0.505556
h,0.584722
j,0.713889
k,0.808333
l,0.943056
y,0.568056
u,0.655556
p,0.961111
i,0.729167
o,0.850000
j,0.709722
l,0.950000
k,0.797222
j,0.723611
h,0.598611
q,0.023611
a,0.091667
s,0.184722
d,0.300000
d,0.369444
f,0.386111
z,0.168056
a,0.073611
s,0.205556
x,0.306944
h,0.594444
w,0.150000
f,0.386111
g,0.493056
h,0.615278
c,0.394444
v,0.491667
b,0.579167
n,0.718056
m,0.815278
s,0.195833
d,0.269444
f,0.379167
g,0.488889
h,0.602778
w,0.141667
f,0.386111
g,0.500000
h,0.608333
w,0.159722
f,0.393056
z,0.202778
f,0.411111
z,0.211111
a,0.058333
s,0.184722
x,0.308333
c,0.394444
v,0.513889
b,0.588889
n,0.683333
m,0.811111
s,0.216667
d,0.283333
f,0.419444
g,0.497222
h,0.619444
w,0.159722
f,0.402778
z,0.180556
x,0.301389
c,0.384722
v,0.487500
b,0.608333
s,0.180556
d,0.302778
f,0.393056
g,0.497222
h,0.611111
w,0.134722
e,0.259722
r,0.372222
t,0.450000
y,0.555556
e,0.238889
r,0.368056
t,0.452778
y,0.565278
u,0.655556
b,0.556944
s,0.186111
d,0.313889
f,0.400000
g,0.505556
h,0.609722
i,0.744444
a,0.088889
s,0.211111
d,0.286111
f,0.413889
g,0.495833
m,0.815278
s,0.188889
d,0.286111
f,0.423611
w,0.173611
e,0.251389
r,0.361111
t,0.459722
y,0.530556
u,0.668056
i,0.744444
a,0.084722
y,0.566667
u,0.673611
i,0.756944
a,0.108333
s,0.208333
m,0.815278
s,0.211111
d,0.284722
f,0.375000
g,0.493056
h,0.611111
q,0.027778
w,0.169444
f,0.386111
g,0.505556
h,0.615278
o,0.859722
p,0.965278
e,0.237500
r,0.408333
?,0.554167
t,0.462500
y,0.579167
a,0.052778
s,0.212500
d,0.280556
f,0.388889
g,0.495833
h,0.663889
j,0.719444
k,0.826389
l,0.945833
z,0.181944
q,0.015278
w,0.143056
f,0.386111
g,0.487500
s,0.195833
m,0.822222
w,0.133333
e,0.258333
y,0.530556
u,0.652778
g,0.481944
g,0.506944
s,0.158333
m,0.822222
s,0.187500
d,0.298611
f,0.401389
h,0.590278
q,0.019444
h,0.593056
o,0.852778
p,0.969444
a,0.062500
s,0.176389
d,0.302778
f,0.395833
w,0.150000
e,0.255556
r,0.375000
t,0.441667
y,0.562500
a,0.084722
s,0.229167
d,0.293056
f,0.397222
g,0.497222
h,0.581944
j,0.718056
k,0.806944
l,0.922222
z,0.200000
q,0.018056
w,0.159722
f,0.390278
g,0.497222
s,0.186111
m,0.822222
s,0.202778
d,0.280556
f,0.376389
g,0.486111
h,0.606944
e,0.243056
r,0.355556
t,0.441667
y,0.555556
a,0.087500
s,0.195833
d,0.290278
f,0.405556
g,0.495833
h,0.583333
?,0.597222
j,0.730556
k,0.804167
l,0.919444
z,0.193056
q,0.008333
w,0.150000
f,0.377778
g,0.476389
